neighborhood,city,current_price,baseline_cagr,recovery_cagr,peak_price_2022,distance_from_peak,median_nightly_rate,median_monthly_str_income,median_bedrooms,occupancy_rate,listing_count,monthly_mortgage,monthly_property_tax,monthly_insurance,monthly_maintenance,monthly_base_costs,str_utilities,str_cleaning,str_supplies,str_platform_fees,str_additional_costs,str_total_costs,str_monthly_cash_flow,str_annual_cash_flow,str_cash_on_cash_return,estimated_ltr_rent,ltr_effective_rent,ltr_monthly_cash_flow,ltr_annual_cash_flow,ltr_cash_on_cash_return,str_total_invested,str_cumulative_cash_flow,str_appreciation_gain,str_principal_paydown,str_total_return,str_roi_pct,str_annualized_roi,ltr_total_invested,ltr_cumulative_cash_flow,ltr_appreciation_gain,ltr_principal_paydown,ltr_total_return,ltr_roi_pct,ltr_annualized_roi,metro,metro_display,state,has_str_data
Hanna Ranch,Fort Worth,254224.7174917997,9.572783244945015,-1.8436179965782284,274113.10181186936,-7.255539479364092,0.0,0.0,0.0,0.0,0,1353.0907110681364,487.26404185928277,105.92696562158322,211.85393124316644,2158.135649792169,200,300,75,0.0,575.0,2733.135649792169,-2733.135649792169,-32797.62779750602,-64.5051907640805,2033.7977399343977,1871.093920739646,-287.0417290525229,-3444.5007486302748,-6.774519768600748,58471.68502311393,-163988.1389875301,47714.49803015622,11935.159284230904,-104338.48167314299,-178.44274819837645,-100.0,58471.68502311393,-18656.52711274305,47714.49803015622,11935.159284230904,40993.130201644075,70.10766011863595,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Holiday Hills,North Richland Hills,340338.2454501673,4.9277831083077706,-0.07957361954635811,347662.3396842778,-2.106668855982996,0.0,0.0,0.0,0.0,0,1811.4230712232106,652.314970446154,141.80760227090303,283.61520454180607,2889.1608484820736,200,300,75,0.0,575.0,3464.1608484820736,-3464.1608484820736,-41569.93018178488,-61.07149392922342,2314.3000690611375,2129.1560635362466,-760.0047849458269,-9120.057419349923,-13.398519768600753,78277.79645353848,-207849.6509089244,63876.8279588811,15977.955291048536,-127994.86765899477,-163.51363152508475,-100.0,78277.79645353848,-49397.17274892038,63876.8279588811,15977.955291048536,30457.610501009258,38.90964217303596,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Hillsborough,Fort Worth,355937.2943129745,6.913904668796023,-1.9927203287566364,392727.3480248425,-9.36783595461267,0.0,0.0,0.0,0.0,0,1894.4477602699915,682.2131474332011,148.3072059637394,296.6144119274788,3021.5825255944105,200,300,75,0.0,575.0,3596.5825255944105,-3596.5825255944105,-43158.990307132924,-60.627238275828674,2420.3736013282264,2226.7437132219684,-794.8388123724421,-9538.065748469306,-13.398519768600753,81865.57769198413,-215794.95153566462,66804.55581154645,16710.288223490934,-132280.10750062723,-161.58208520597717,-100.0,81865.57769198413,-51661.24069219759,66804.55581154645,16710.288223490934,31853.603342839793,38.90964217303598,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Steeple Ridge,North Richland Hills,566698.4743220733,4.354193140682194,2.724482011664908,537343.1622500289,5.463047477728056,0.0,0.0,0.0,0.0,0,3016.20727184569,1086.1720757839737,236.12436430086385,472.2487286017277,4810.752440532255,200,300,75,0.0,575.0,5385.752440532255,-5385.752440532255,-64629.029286387056,-57.022413342210854,3286.8511510680246,3023.903058982583,-1786.8493815496718,-21442.192578596063,-18.918519768600756,130340.64909407686,-323145.14643193525,106361.5430612301,26604.952594284026,-190178.65077642113,-145.90893332068234,-100.0,130340.64909407686,-116137.83139931444,106361.5430612301,26604.952594284026,16828.664256199685,12.91129388503593,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Sunrise,Keller,548045.9323074133,0.3859114388482521,,,,0.0,0.0,0.0,0.0,0,2916.930609895387,1050.4213702558754,228.35247179475553,456.70494358951106,4652.409395535529,200,300,75,0.0,575.0,5227.409395535529,-5227.409395535529,-62728.91274642635,-57.229612563970335,3178.666407382997,2924.3730947923573,-1728.036300743172,-20736.435608918066,-18.91851976860076,126050.56443070507,-313644.56373213173,102860.71635957551,25729.266460389714,-185054.5809121665,-146.8097995022452,-100.0,126050.56443070507,-112315.22400257026,102860.71635957551,25729.266460389714,16274.758817394963,12.911293885035983,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Cheyenne Ridge,Fort Worth,302132.2715829765,7.702246520975553,-3.839284060930892,354797.4528298616,-14.843731494357703,0.0,0.0,0.0,0.0,0,1608.0748332664696,579.0868538673716,125.88844649290688,251.77689298581376,2564.827026612562,200,300,75,0.0,575.0,3139.827026612562,-3139.827026612562,-37677.92431935074,-62.35335954339292,2054.49944676424,1890.1394910231008,-674.687535589461,-8096.250427073533,-13.398519768600764,69490.42246408461,-188389.6215967537,56706.08987010701,14184.288694767281,-117499.24303187942,-169.08696028234345,-100.0,69490.42246408461,-43851.90383956801,56706.08987010701,14184.288694767281,27038.47472530628,38.909642173035905,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Alta Vista Acres,Haltom City,257615.7003455569,-2.15756712311973,,,,0.0,0.0,0.0,0.0,0,1371.1389458978526,493.76342566231733,107.33987514398204,214.67975028796408,2186.921996992116,200,300,75,0.0,575.0,2761.921996992116,-2761.921996992116,-33143.06396390539,-64.32656068603042,2060.925602764455,1896.0515545432988,-290.87044244881713,-3490.4453093858056,-6.774519768600753,59251.61107947809,-165715.31981952695,48350.93907448981,12094.356709599262,-105270.02403543788,-177.6660956851152,-100.0,59251.61107947809,-18905.37767367252,48350.93907448981,12094.356709599262,41539.918110416555,70.10766011863598,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Village Creek,Fort Worth,203656.47571206745,5.733809483828112,-1.5235159052212066,220559.29245110697,-7.663615779319977,0.0,0.0,0.0,0.0,0,1083.9452916050964,390.34157844812927,84.85686488002811,169.71372976005622,1728.8574646933098,200,300,75,0.0,575.0,2303.85746469331,-2303.85746469331,-27646.289576319716,-67.87481095225876,1629.2518056965396,1498.9116612408166,-229.94580345249324,-2759.349641429919,-6.774519768600749,46840.98941377552,-138231.44788159858,38223.531547460356,9561.11782076041,-90446.79851337781,-193.09327075567327,-100.0,46840.98941377552,-14945.527713804782,38223.531547460356,9561.11782076041,32839.12165441598,70.10766011863593,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Rolling Valley,Weatherford,276924.1139213112,0.42785352913659036,,,,0.0,0.0,0.0,0.0,0,1473.90643173706,530.7712183491798,115.385047467213,230.770094934426,2350.832792487879,200,300,75,0.0,575.0,2925.832792487879,-2925.832792487879,-35109.99350985455,-63.392806449190545,2215.39291137049,2038.1614784608507,-312.6713140270283,-3752.0557683243396,-6.7745197686007534,63692.54620190158,-175549.96754927273,51974.8638864251,13000.834230062494,-110574.26943278513,-173.60629465537662,-100.0,63692.54620190158,-20322.344304353253,51974.8638864251,13000.834230062494,44653.35381213434,70.10766011863596,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Country Hill,Keller,548896.6245352683,0.9808989891842756,,,,0.0,0.0,0.0,0.0,0,2921.4583511899586,1052.0518636925974,228.7069268896951,457.4138537793902,4659.630995551642,200,300,75,0.0,575.0,5234.630995551642,-5234.630995551642,-62815.571946619704,-57.21985628878977,3183.6004223045557,2928.912388520191,-1730.7186070314506,-20768.623284377405,-18.91851976860076,126246.22364311172,-314077.85973309854,103020.3796410641,25769.204147572455,-185288.275944462,-146.7673809145037,-100.0,126246.22364311172,-112489.56283531465,103020.3796410641,25769.204147572455,16300.020953321902,12.911293885035956,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Scenic Shores,Fort Worth,479466.4310671872,4.522892030542924,1.7137287078075936,465882.5527946227,2.9157301966087568,0.0,0.0,0.0,0.0,0,2551.921703549257,918.9773262121089,199.777679611328,399.555359222656,4070.23206859535,200,300,75,0.0,575.0,4645.23206859535,-4645.23206859535,-55742.784823144204,-58.13001829875032,2780.9053001896855,2558.432876174511,-1511.799192420839,-18141.59030905007,-18.91851976860076,110277.27914545307,-278713.924115721,89989.28312869219,22509.645335384004,-166214.99565164483,-150.7246070447669,-100.0,110277.27914545307,-98260.70486518527,89989.28312869219,22509.645335384004,14238.223598890923,12.911293885035965,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Village of Oakpark,Bedford,451910.5879780695,4.751325538896478,0.1468524478662303,463557.72266729415,-2.5125532635304704,0.0,0.0,0.0,0.0,0,2405.2579342376084,866.1619602912998,188.29607832419563,376.59215664839127,3836.308129501495,200,300,75,0.0,575.0,4411.3081295014945,-4411.3081295014945,-52935.697554017934,-58.5687732952462,2621.0814102728027,2411.3948974509785,-1424.9132320505164,-17098.9587846062,-18.918519768600756,103939.43523495599,-264678.48777008965,84817.42874031077,21215.97342289379,-158645.08560688508,-152.6322374643142,-100.0,103939.43523495599,-92613.47621757275,84817.42874031077,21215.97342289379,13419.92594563181,12.911293885035985,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Castle Hill Estates,Burleson,421208.2468848599,6.447151266857309,-1.2815231662907434,443598.9389230129,-5.047508024368574,0.0,0.0,0.0,0.0,0,2241.8471811403715,807.3158065293147,175.50343620202497,351.00687240404994,3575.673296275761,200,300,75,0.0,575.0,4150.6732962757615,-4150.6732962757615,-49808.07955530914,-59.12524258923698,2864.216078817047,2635.0787925116833,-940.5945037640777,-11287.134045168932,-13.398519768600762,96877.89678351779,-249040.3977765457,79055.01976581599,19774.581984006392,-150210.7960267233,-155.0516691773177,-100.0,96877.89678351779,-61134.758766592546,79055.01976581599,19774.581984006392,37694.842983229835,38.909642173035905,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Willow Run,Burleson,238868.4650063009,8.109740416000566,-1.9885588069516569,257211.54929738224,-7.131516582824005,0.0,0.0,0.0,0.0,0,1271.3582863065055,457.83122459541005,99.52852708595871,199.05705417191743,2027.7750921597917,200,300,75,0.0,575.0,2602.7750921597917,-2602.7750921597917,-31233.3011059175,-65.37761505080553,1910.947720050407,1758.0719024463745,-269.70318971341726,-3236.438276561007,-6.774519768600756,54939.746951449204,-156166.5055295875,44832.33973257232,11214.224981573236,-100119.94081544195,-182.23589727109396,-100.0,54939.746951449204,-17529.593651384905,44832.33973257232,11214.224981573236,38516.971062760655,70.10766011863593,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Bently Village,Fort Worth,432170.64760406787,3.792049057975766,0.36916056237514816,436461.398858827,-0.983076914929415,0.0,0.0,0.0,0.0,0,2300.193681553516,828.3270745744634,180.0711031683616,360.1422063367232,3668.7340656330643,200,300,75,0.0,575.0,4243.734065633064,-4243.734065633064,-50924.808787596776,-58.91747747090336,2938.760403707661,2703.6595714110485,-965.0744942220158,-11580.89393066419,-13.398519768600755,99399.24894893562,-254624.04393798386,81112.51225782477,20289.236892514804,-153222.2947876443,-154.14834257586713,-100.0,99399.24894893562,-62725.85706162353,81112.51225782477,20289.236892514804,38675.89208871604,38.90964217303594,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Quail Crest Estates,Bedford,486238.60610183346,4.279478099369816,1.3984724378712565,479314.58651421947,1.4445668424089453,0.0,0.0,0.0,0.0,0,2587.9660631359798,931.9573283618474,202.59941920909728,405.19883841819455,4127.721649125118,200,300,75,0.0,575.0,4702.721649125118,-4702.721649125118,-56432.65978950142,-58.02980170776759,2820.183915390634,2594.569202159383,-1533.1524469657352,-18397.829363588822,-18.918519768600753,111834.8794034217,-282163.2989475071,91260.32764213887,22827.58054064901,-168075.39076471922,-150.28888273614643,-100.0,111834.8794034217,-99648.57823703659,91260.32764213887,22827.58054064901,14439.329945751291,12.91129388503593,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Northpark Village,Watauga,286735.3262567969,-1.5891995478484189,,,,0.0,0.0,0.0,0.0,0,1526.1258241173114,549.5760419921941,119.4730526069987,238.9461052139974,2434.1210239305015,200,300,75,0.0,575.0,3009.1210239305015,-3009.1210239305015,-36109.452287166016,-62.96652170236394,1949.8002185462187,1793.8162010625213,-640.3048228679802,-7683.657874415762,-13.398519768600758,65949.12503906329,-180547.2614358301,53816.294083589455,13461.443973877875,-113269.52337836276,-171.75288271265225,-100.0,65949.12503906329,-41617.16948851974,53816.294083589455,13461.443973877875,25660.568568947587,38.909642173035955,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Valley Ridge,Fort Worth,360603.88998464105,6.062020846129346,-2.479804846967759,405395.3021549473,-11.048823686956888,0.0,0.0,0.0,0.0,0,1919.2853422248086,691.1574558038952,150.25162082693376,300.5032416538675,3061.197660509505,200,300,75,0.0,575.0,3636.197660509505,-3636.197660509505,-43634.371926114065,-60.501804248385326,2452.106451895559,2255.9379357439143,-805.2597247655908,-9663.11669718709,-13.398519768600755,82938.89469646744,-218171.85963057034,67680.41191310924,16929.372202444472,-133562.07551501662,-161.036719869267,-100.0,82938.89469646744,-52338.55696688713,67680.41191310924,16929.372202444472,32271.227148666585,38.90964217303596,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Ridglea Estates,Benbrook,529345.4742817214,3.5635854824032753,2.4904345084548973,502097.8595568655,5.4267538102838575,0.0,0.0,0.0,0.0,0,2817.3989188114956,1014.5788257066328,220.56061428405062,441.12122856810123,4493.65958737028,200,300,75,0.0,575.0,5068.65958737028,-5068.65958737028,-60823.91504844336,-57.45200252347151,3070.203750833984,2824.5874507672656,-1669.0721366030143,-20028.865639236174,-18.91851976860075,121749.45908479592,-304119.5752422168,99350.89647882886,24851.33080005448,-179917.34796333348,-147.77671236964173,-100.0,121749.45908479592,-108482.79681300372,99350.89647882886,24851.33080005448,15719.430465879617,12.911293885035963,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Willow Wood,Fort Worth,291299.2105517077,6.14626659304649,-3.282778377557427,333993.4018018406,-12.782944519204442,0.0,0.0,0.0,0.0,0,1550.4167329902173,558.3234868907731,121.37467106321155,242.7493421264231,2472.8642330706252,200,300,75,0.0,575.0,3047.8642330706252,-3047.8642330706252,-36574.37079684751,-62.77801221564809,1980.8346317516123,1822.3678612114834,-650.4963718591418,-7805.956462309702,-13.398519768600762,66998.81842689277,-182871.85398423753,54672.87266630109,13675.705932950805,-114523.27538498564,-170.9332762486703,-100.0,66998.81842689277,-42279.57808918583,54672.87266630109,13675.705932950805,26069.000510066064,38.90964217303597,6.793907805471555,fort_worth,"Fort Worth Metro, TX",TX,True
Heatherwood,Hurst,489931.4429194185,-0.41165916516249235,,,,0.0,0.0,0.0,0.0,0,2607.6208915282104,939.0352655955521,204.1381012164244,408.2762024328488,4159.070460773036,200,300,75,0.0,575.0,4734.070460773036,-4734.070460773036,-56808.84552927643,-57.97632133055406,2841.602368932627,2614.274179418017,-1544.796281355019,-18537.55537626023,-18.91851976860076,112684.23187146627,-284044.2276463821,91953.42254178826,23000.94918891968,-169089.85591567418,-150.05635935695707,-100.0,112684.23187146627,-100405.37939168757,91953.42254178826,23000.94918891968,14548.992339020362,12.911293885035956,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Flanigan Hill,Keller,590931.1353852475,-0.2823736130500576,,,,0.0,0.0,0.0,0.0,0,3145.1836708069795,1132.618009488391,246.22130641051982,492.44261282103963,5016.46559952693,200,300,75,0.0,575.0,5591.46559952693,-5591.46559952693,-67097.58719432316,-56.77276350532793,3427.4005852344353,3153.208538415681,-1863.2570611112496,-22359.084733334996,-18.91851976860076,135914.16113860693,-335487.93597161584,110909.6816921701,27742.61014593061,-196835.64413351513,-144.82349924727836,-100.0,135914.16113860693,-121104.01506211392,110909.6816921701,27742.61014593061,17548.276775986786,12.911293885035894,2.4583781112196057,fort_worth,"Fort Worth Metro, TX",TX,True
Iron Horse,Haltom City,274286.0064533772,-2.2300967656694093,,,,0.0,0.0,0.0,0.0,0,1459.8653158893212,525.7148457023062,114.2858360222405,228.571672044481,2328.437669658349,200,300,75,0.0,575.0,2903.437669658349,-2903.437669658349,-34841.25203590019,-63.512631370464135,2194.2880516270175,2018.7450074968563,-309.69266216149276,-3716.311945937913,-6.774519768600749,63085.781484276755,-174206.26017950094,51479.72724186914,12876.98225709403,-109849.55068053777,-174.12727257395747,-100.0,63085.781484276755,-20128.74423278102,51479.72724186914,12876.98225709403,44227.96526618215,70.107660118636,11.210239017634095,fort_worth,"Fort Worth Metro, TX",TX,True
Stribling Square,Azle,290018.18844383553,7.397847414886205,-2.2051270810306223,322425.1158479548,-10.050993490036097,0.0,0.0,0.0,0.0,0,1543.5985953522409,555.8681945173514,120.84091185159815,241.6818237031963,2461.989525424387,200,300,75,0.0,575.0,3036.989525424387,-3036.989525424387,-36443.87430509264,-62.830325402419206,1972.1236814180816,1814.3537869046352,-647.6357385197518,-7771.628862237022,-13.398519768600762,66704.18334208218,-182219.3715254632,54432.44235942257,13615.565427908965,-114171.36373813168,-171.16072488680558,-100.0,66704.18334208218,-42093.64873448151,54432.44235942257,13615.565427908965,25954.35905285002,38.90964217303594,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
Overton West,Fort Worth,931169.8103876786,4.527553764325898,6.416213302779461,804329.8820853793,15.769640184627033,0.0,0.0,0.0,0.0,0,4956.07678629159,1784.742136576384,387.9874209948661,775.9748419897322,7904.781185852572,200,300,75,0.0,575.0,8479.781185852571,-8479.781185852571,-101757.37423023085,-54.63953679290016,5121.433957132232,4711.719240561653,-3193.0619452909186,-38316.74334349102,-20.574519768600755,214169.05638916607,-508786.8711511543,174767.82164156402,43715.890875176294,-290303.15863441397,-135.54860049759233,-100.0,214169.05638916607,-207535.84139708022,174767.82164156402,43715.890875176294,10947.871119660093,5.111789398635974,1.0020726320341344,fort_worth,"Fort Worth Metro, TX",TX,True
Parkwood,Keller,444526.82473424054,-0.027009324218485453,,,,0.0,0.0,0.0,0.0,0,2365.9584453581547,852.0097474072944,185.21951030593357,370.43902061186714,3773.62672368325,200,300,75,0.0,575.0,4348.62672368325,-4348.62672368325,-52183.520684199,-58.695581211996384,3022.7824081928356,2780.9598155374088,-992.6669081458413,-11912.002897750095,-13.398519768600758,102241.16968887534,-260917.603420995,83431.59749530524,20869.32581403182,-156616.68011165794,-153.1835762327933,-100.0,102241.16968887534,-64519.25002986922,83431.59749530524,20869.32581403182,39781.67327946784,38.909642173035905,6.793907805471533,fort_worth,"Fort Worth Metro, TX",TX,True
